"portal","kandydat","data","nr","czy.w.tytule","dlugosc.art","ile.razy","ile.razy.wzg","waga"
"OnetGlowna","kowalski","2015-05-06 14:00:00",1,FALSE,4923,1,0.000203128173877717,2
"OnetGlowna","kowalski","2015-05-07 18:00:00",1,FALSE,1108,1,0.000902527075812274,2
"OnetGlowna","kowalski","2015-05-07 22:00:00",1,FALSE,1108,1,0.000902527075812274,2
"OnetGlowna","kowalski","2015-05-08 10:30:00",1,FALSE,4880,1,0.000204918032786885,2
"OnetGlowna","kowalski","2015-05-08 10:30:00",2,FALSE,1108,1,0.000902527075812274,2
"OnetGlowna","kowalski","2015-05-08 22:00:00",1,FALSE,1285,1,0.000778210116731518,2
"OnetGlowna","kukiz","2015-03-16 12:45:00",1,FALSE,2369,1,0.000422119037568594,2
"OnetGlowna","kukiz","2015-03-16 14:00:00",1,FALSE,2369,1,0.000422119037568594,2
"OnetGlowna","kukiz","2015-03-17 22:00:00",1,TRUE,4483,3,0.000669194735668079,2
"OnetGlowna","kukiz","2015-03-18 10:00:00",1,TRUE,4483,3,0.000669194735668079,2
"OnetGlowna","kukiz","2015-03-20 13:14:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","kukiz","2015-03-20 13:20:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","kukiz","2015-03-20 14:00:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","kukiz","2015-03-23 10:00:00",1,TRUE,8286,22,0.00265508085928071,2
"OnetGlowna","kukiz","2015-03-23 14:00:00",1,TRUE,2612,10,0.00382848392036753,2
"OnetGlowna","kukiz","2015-03-23 14:00:00",2,TRUE,8286,22,0.00265508085928071,2
"OnetGlowna","kukiz","2015-03-23 18:00:00",1,FALSE,7228,1,0.000138350857775318,2
"OnetGlowna","kukiz","2015-03-23 18:00:00",2,TRUE,8286,22,0.00265508085928071,2
"OnetGlowna","kukiz","2015-03-23 22:00:00",1,FALSE,2120,2,0.000943396226415094,2
"OnetGlowna","kukiz","2015-03-23 22:00:00",2,TRUE,8286,22,0.00265508085928071,2
"OnetGlowna","kukiz","2015-03-26 10:00:00",1,FALSE,2648,3,0.00113293051359517,2
"OnetGlowna","kukiz","2015-03-26 22:00:00",1,FALSE,2675,1,0.000373831775700935,2
"OnetGlowna","kukiz","2015-03-28 22:00:00",1,FALSE,5892,3,0.000509164969450102,2
"OnetGlowna","kukiz","2015-03-29 10:16:00",1,FALSE,5892,3,0.000509164969450102,2
"OnetGlowna","kukiz","2015-03-29 14:00:00",1,FALSE,5892,3,0.000509164969450102,2
"OnetGlowna","kukiz","2015-03-29 18:00:00",1,FALSE,5892,3,0.000509164969450102,2
"OnetGlowna","kukiz","2015-03-30 10:00:00",1,FALSE,5892,3,0.000509164969450102,2
"OnetGlowna","kukiz","2015-03-30 17:44:00",1,FALSE,5892,3,0.000509164969450102,2
"OnetGlowna","kukiz","2015-03-30 18:00:00",1,FALSE,5892,3,0.000509164969450102,2
"OnetGlowna","kukiz","2015-03-30 22:00:00",1,FALSE,2736,2,0.000730994152046784,2
"OnetGlowna","kukiz","2015-04-04 10:00:00",1,TRUE,1309,6,0.00458365164247517,3
"OnetGlowna","kukiz","2015-04-04 10:00:00",2,FALSE,2307,1,0.000433463372345037,2
"OnetGlowna","kukiz","2015-04-05 14:48:00",1,TRUE,2833,7,0.00247087892693258,3
"OnetGlowna","kukiz","2015-04-05 18:00:00",1,TRUE,2833,7,0.00247087892693258,3
"OnetGlowna","kukiz","2015-04-12 14:00:00",1,TRUE,1708,2,0.00117096018735363,2
"OnetGlowna","kukiz","2015-04-12 22:00:00",1,FALSE,5146,3,0.000582977069568597,2
"OnetGlowna","kukiz","2015-04-15 18:00:00",1,FALSE,2032,1,0.000492125984251968,2
"OnetGlowna","kukiz","2015-04-15 18:00:00",2,FALSE,3719,4,0.00107555794568432,2
"OnetGlowna","kukiz","2015-04-15 22:00:00",1,FALSE,3719,4,0.00107555794568432,2
"OnetGlowna","kukiz","2015-04-17 22:00:00",1,TRUE,1576,1,0.000634517766497462,2
"OnetGlowna","kukiz","2015-04-20 10:42:00",1,TRUE,1832,5,0.0027292576419214,2
"OnetGlowna","kukiz","2015-04-22 18:00:00",1,FALSE,6104,11,0.00180209698558322,2
"OnetGlowna","kukiz","2015-04-22 22:00:00",1,FALSE,6104,11,0.00180209698558322,2
"OnetGlowna","kukiz","2015-04-23 10:00:00",1,FALSE,6104,11,0.00180209698558322,2
"OnetGlowna","kukiz","2015-04-23 22:00:00",1,TRUE,1958,4,0.00204290091930541,2
"OnetGlowna","kukiz","2015-04-24 14:00:00",1,FALSE,4233,3,0.00070871722182849,2
"OnetGlowna","kukiz","2015-04-24 14:00:00",2,TRUE,18842,4,0.000212291688780384,2
"OnetGlowna","kukiz","2015-04-24 18:00:00",1,FALSE,4355,2,0.000459242250287026,2
"OnetGlowna","kukiz","2015-04-24 22:00:00",1,FALSE,2471,2,0.000809388911371914,2
"OnetGlowna","kukiz","2015-04-25 10:00:00",1,TRUE,4182,2,0.000478240076518412,2
"OnetGlowna","kukiz","2015-04-27 10:11:00",1,FALSE,2002,1,0.0004995004995005,2
"OnetGlowna","kukiz","2015-04-27 10:11:00",2,FALSE,3262,1,0.000306560392397302,2
"OnetGlowna","kukiz","2015-04-28 14:00:00",1,TRUE,1308,3,0.00229357798165138,3
"OnetGlowna","kukiz","2015-04-28 14:00:00",2,TRUE,1442,3,0.00208044382801664,2
"OnetGlowna","kukiz","2015-04-28 18:00:00",1,TRUE,1442,3,0.00208044382801664,3
"OnetGlowna","kukiz","2015-04-28 18:00:00",2,FALSE,5698,2,0.000351000351000351,2
"OnetGlowna","kukiz","2015-04-29 22:30:00",1,TRUE,1824,4,0.00219298245614035,2
"OnetGlowna","kukiz","2015-04-29 22:30:00",2,TRUE,3165,12,0.0037914691943128,2
"OnetGlowna","kukiz","2015-04-30 12:14:00",1,TRUE,3165,12,0.0037914691943128,2
"OnetGlowna","kukiz","2015-04-30 17:58:00",1,TRUE,5279,9,0.0017048683462777,2
"OnetGlowna","kukiz","2015-04-30 18:00:00",1,TRUE,5279,9,0.0017048683462777,2
"OnetGlowna","kukiz","2015-05-01 14:00:00",1,FALSE,1526,2,0.00131061598951507,2
"OnetGlowna","kukiz","2015-05-01 18:00:00",1,FALSE,1666,3,0.00180072028811525,2
"OnetGlowna","kukiz","2015-05-01 22:00:00",1,TRUE,1923,7,0.00364014560582423,2
"OnetGlowna","kukiz","2015-05-03 10:00:00",1,TRUE,3189,13,0.00407651301348385,2
"OnetGlowna","kukiz","2015-05-03 14:00:00",1,TRUE,1991,7,0.00351582119537921,2
"OnetGlowna","kukiz","2015-05-03 18:00:00",1,FALSE,4289,1,0.000233154581487526,2
"OnetGlowna","kukiz","2015-05-03 22:00:00",1,TRUE,5376,7,0.00130208333333333,2
"OnetGlowna","kukiz","2015-05-04 14:00:00",1,TRUE,1454,4,0.00275103163686382,2
"OnetGlowna","kukiz","2015-05-04 23:06:00",1,TRUE,4103,18,0.0043870338776505,2
"OnetGlowna","kukiz","2015-05-05 10:00:00",1,FALSE,4888,1,0.000204582651391162,2
"OnetGlowna","kukiz","2015-05-05 10:00:00",2,FALSE,3553,2,0.00056290458767239,2
"OnetGlowna","kukiz","2015-05-05 23:48:00",1,TRUE,1043,1,0.000958772770853308,3
"OnetGlowna","kukiz","2015-05-05 23:48:00",2,FALSE,2789,1,0.000358551452133381,2
"OnetGlowna","kukiz","2015-05-05 23:48:00",3,TRUE,706,2,0.0028328611898017,2
"OnetGlowna","kukiz","2015-05-06 10:00:00",1,TRUE,2391,14,0.00585529067335843,3
"OnetGlowna","kukiz","2015-05-06 10:00:00",2,TRUE,17108,26,0.00151975683890578,2
"OnetGlowna","kukiz","2015-05-06 10:00:00",3,TRUE,706,2,0.0028328611898017,2
"OnetGlowna","kukiz","2015-05-06 14:00:00",1,TRUE,4306,20,0.00464468183929401,3
"OnetGlowna","kukiz","2015-05-06 14:00:00",2,FALSE,4923,6,0.0012187690432663,2
"OnetGlowna","kukiz","2015-05-06 18:00:00",1,TRUE,4306,20,0.00464468183929401,3
"OnetGlowna","kukiz","2015-05-06 18:00:00",2,TRUE,5383,16,0.00297232026750882,2
"OnetGlowna","kukiz","2015-05-06 22:00:00",1,TRUE,4980,10,0.00200803212851406,2
"OnetGlowna","kukiz","2015-05-06 22:00:00",2,FALSE,1630,2,0.00122699386503067,2
"OnetGlowna","kukiz","2015-05-06 22:00:00",3,FALSE,1217,3,0.00246507806080526,2
"OnetGlowna","kukiz","2015-05-07 10:00:00",1,TRUE,1924,10,0.0051975051975052,2
"OnetGlowna","kukiz","2015-05-07 14:00:00",1,TRUE,533,1,0.00187617260787992,3
"OnetGlowna","kukiz","2015-05-07 14:00:00",2,FALSE,4751,5,0.00105241001894338,2
"OnetGlowna","kukiz","2015-05-07 18:00:00",1,TRUE,533,1,0.00187617260787992,3
"OnetGlowna","kukiz","2015-05-07 18:00:00",2,TRUE,1108,3,0.00270758122743682,2
"OnetGlowna","kukiz","2015-05-07 22:00:00",1,TRUE,1486,3,0.00201884253028264,2
"OnetGlowna","kukiz","2015-05-07 22:00:00",2,TRUE,1108,3,0.00270758122743682,2
"OnetGlowna","kukiz","2015-05-07 22:00:00",3,FALSE,1904,1,0.000525210084033613,2
"OnetGlowna","kukiz","2015-05-08 10:30:00",1,TRUE,4880,4,0.000819672131147541,2
"OnetGlowna","kukiz","2015-05-08 10:30:00",2,TRUE,1108,3,0.00270758122743682,2
"OnetGlowna","kukiz","2015-05-08 22:00:00",1,TRUE,1285,2,0.00155642023346304,2
"OnetGlowna","kukiz","2015-05-08 22:00:00",2,TRUE,3042,7,0.00230111768573307,2
"OnetGlowna","kukiz","2015-05-08 22:00:00",3,FALSE,9253,22,0.00237760726250946,2
"OnetGlowna","ogorek","2015-03-16 12:45:00",1,FALSE,2369,1,0.000422119037568594,2
"OnetGlowna","ogorek","2015-03-16 14:00:00",1,FALSE,2369,1,0.000422119037568594,2
"OnetGlowna","ogorek","2015-03-16 22:00:00",1,FALSE,2837,1,0.000352485019386676,2
"OnetGlowna","ogorek","2015-03-20 13:14:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","ogorek","2015-03-20 13:20:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","ogorek","2015-03-20 14:00:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","ogorek","2015-03-23 10:00:00",1,FALSE,5785,2,0.000345721694036301,2
"OnetGlowna","ogorek","2015-03-23 22:00:00",1,FALSE,2120,2,0.000943396226415094,2
"OnetGlowna","ogorek","2015-03-26 10:00:00",1,FALSE,2648,2,0.000755287009063444,2
"OnetGlowna","ogorek","2015-03-26 22:00:00",1,FALSE,2675,1,0.000373831775700935,2
"OnetGlowna","ogorek","2015-03-28 22:00:00",1,FALSE,5892,2,0.000339443312966735,2
"OnetGlowna","ogorek","2015-03-29 10:16:00",1,FALSE,5892,2,0.000339443312966735,2
"OnetGlowna","ogorek","2015-03-29 14:00:00",1,FALSE,5892,2,0.000339443312966735,2
"OnetGlowna","ogorek","2015-03-29 18:00:00",1,FALSE,5892,2,0.000339443312966735,2
"OnetGlowna","ogorek","2015-03-30 10:00:00",1,FALSE,5892,2,0.000339443312966735,2
"OnetGlowna","ogorek","2015-03-30 17:44:00",1,FALSE,5892,2,0.000339443312966735,2
"OnetGlowna","ogorek","2015-03-30 18:00:00",1,FALSE,5892,2,0.000339443312966735,2
"OnetGlowna","ogorek","2015-03-30 22:00:00",1,FALSE,2736,4,0.00146198830409357,2
"OnetGlowna","ogorek","2015-03-30 22:00:00",2,FALSE,4823,1,0.000207339829981339,2
"OnetGlowna","ogorek","2015-03-30 22:00:00",3,TRUE,4705,10,0.00212539851222104,2
"OnetGlowna","ogorek","2015-04-04 10:00:00",1,FALSE,2307,1,0.000433463372345037,2
"OnetGlowna","ogorek","2015-04-05 14:48:00",1,FALSE,2833,2,0.000705965407695023,3
"OnetGlowna","ogorek","2015-04-05 14:48:00",2,FALSE,2538,1,0.000394011032308905,2
"OnetGlowna","ogorek","2015-04-05 18:00:00",1,FALSE,2833,2,0.000705965407695023,3
"OnetGlowna","ogorek","2015-04-12 14:00:00",1,TRUE,1708,3,0.00175644028103044,2
"OnetGlowna","ogorek","2015-04-12 22:00:00",1,FALSE,5146,1,0.000194325689856199,2
"OnetGlowna","ogorek","2015-04-13 22:00:00",1,FALSE,1654,1,0.00060459492140266,2
"OnetGlowna","ogorek","2015-04-15 18:00:00",1,TRUE,2032,7,0.00344488188976378,2
"OnetGlowna","ogorek","2015-04-16 14:00:00",1,FALSE,3688,1,0.00027114967462039,2
"OnetGlowna","ogorek","2015-04-17 12:26:00",1,FALSE,4422,1,0.000226142017186793,2
"OnetGlowna","ogorek","2015-04-18 14:00:00",1,FALSE,2602,7,0.0026902382782475,2
"OnetGlowna","ogorek","2015-04-24 14:00:00",1,FALSE,4233,3,0.00070871722182849,2
"OnetGlowna","ogorek","2015-04-24 18:00:00",1,FALSE,4355,3,0.00068886337543054,2
"OnetGlowna","ogorek","2015-04-25 10:00:00",1,FALSE,4182,3,0.000717360114777618,2
"OnetGlowna","ogorek","2015-04-27 10:11:00",1,FALSE,2002,1,0.0004995004995005,2
"OnetGlowna","ogorek","2015-04-27 10:11:00",2,FALSE,3262,2,0.000613120784794605,2
"OnetGlowna","ogorek","2015-04-29 18:00:00",1,FALSE,3350,13,0.00388059701492537,2
"OnetGlowna","ogorek","2015-04-29 22:30:00",1,FALSE,1824,1,0.000548245614035088,2
"OnetGlowna","ogorek","2015-04-30 17:58:00",1,FALSE,5279,3,0.000568289448759235,2
"OnetGlowna","ogorek","2015-04-30 18:00:00",1,FALSE,5279,3,0.000568289448759235,2
"OnetGlowna","ogorek","2015-05-01 14:00:00",1,FALSE,1526,1,0.000655307994757536,2
"OnetGlowna","ogorek","2015-05-01 18:00:00",1,FALSE,1666,1,0.000600240096038415,2
"OnetGlowna","ogorek","2015-05-03 22:00:00",1,FALSE,5376,1,0.000186011904761905,2
"OnetGlowna","ogorek","2015-05-04 14:00:00",1,FALSE,1454,1,0.000687757909215956,2
"OnetGlowna","ogorek","2015-05-04 23:06:00",1,FALSE,4103,3,0.00073117231294175,2
"OnetGlowna","ogorek","2015-05-05 10:00:00",1,FALSE,4888,1,0.000204582651391162,2
"OnetGlowna","ogorek","2015-05-05 10:00:00",2,FALSE,3553,4,0.00112580917534478,2
"OnetGlowna","ogorek","2015-05-05 14:00:00",1,FALSE,2773,1,0.000360620266858997,2
"OnetGlowna","ogorek","2015-05-05 18:00:00",1,FALSE,2773,1,0.000360620266858997,2
"OnetGlowna","ogorek","2015-05-06 10:00:00",1,FALSE,17108,8,0.000467617488894085,2
"OnetGlowna","ogorek","2015-05-06 14:00:00",1,FALSE,4923,7,0.00142189721714402,2
"OnetGlowna","ogorek","2015-05-06 22:00:00",1,FALSE,4980,1,0.000200803212851406,2
"OnetGlowna","ogorek","2015-05-06 22:00:00",2,FALSE,1630,1,0.000613496932515337,2
"OnetGlowna","ogorek","2015-05-07 10:00:00",1,FALSE,411,1,0.0024330900243309,2
"OnetGlowna","ogorek","2015-05-07 14:00:00",1,FALSE,4751,1,0.000210482003788676,2
"OnetGlowna","ogorek","2015-05-07 14:00:00",2,FALSE,411,1,0.0024330900243309,2
"OnetGlowna","ogorek","2015-05-07 18:00:00",1,FALSE,1108,1,0.000902527075812274,2
"OnetGlowna","ogorek","2015-05-07 22:00:00",1,FALSE,1486,1,0.000672947510094213,2
"OnetGlowna","ogorek","2015-05-07 22:00:00",2,FALSE,1108,1,0.000902527075812274,2
"OnetGlowna","ogorek","2015-05-07 22:00:00",3,FALSE,1904,1,0.000525210084033613,2
"OnetGlowna","ogorek","2015-05-08 10:30:00",1,FALSE,4880,3,0.000614754098360656,2
"OnetGlowna","ogorek","2015-05-08 10:30:00",2,FALSE,1108,1,0.000902527075812274,2
"OnetGlowna","ogorek","2015-05-08 22:00:00",1,FALSE,1285,1,0.000778210116731518,2
"OnetGlowna","ogorek","2015-05-08 22:00:00",2,FALSE,9253,7,0.000756511401707554,2
"OnetGlowna","palikot","2015-03-16 12:45:00",1,FALSE,2369,1,0.000422119037568594,2
"OnetGlowna","palikot","2015-03-16 14:00:00",1,FALSE,2369,1,0.000422119037568594,2
"OnetGlowna","palikot","2015-03-20 13:14:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","palikot","2015-03-20 13:20:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","palikot","2015-03-20 14:00:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","palikot","2015-03-23 10:00:00",1,FALSE,5785,2,0.000345721694036301,2
"OnetGlowna","palikot","2015-03-23 22:00:00",1,FALSE,2120,1,0.000471698113207547,2
"OnetGlowna","palikot","2015-03-26 10:00:00",1,FALSE,2648,1,0.000377643504531722,2
"OnetGlowna","palikot","2015-03-26 22:00:00",1,FALSE,2675,1,0.000373831775700935,2
"OnetGlowna","palikot","2015-03-27 18:00:00",1,TRUE,790,4,0.00506329113924051,2
"OnetGlowna","palikot","2015-03-28 18:00:00",1,TRUE,1892,7,0.00369978858350951,2
"OnetGlowna","palikot","2015-03-30 22:00:00",1,FALSE,2736,3,0.00109649122807018,2
"OnetGlowna","palikot","2015-03-30 22:00:00",2,FALSE,4823,12,0.00248807795977607,2
"OnetGlowna","palikot","2015-03-31 18:00:00",1,TRUE,1189,2,0.00168208578637511,2
"OnetGlowna","palikot","2015-04-01 12:10:00",1,FALSE,1429,2,0.00139958012596221,2
"OnetGlowna","palikot","2015-04-04 10:00:00",1,FALSE,2307,1,0.000433463372345037,2
"OnetGlowna","palikot","2015-04-05 14:48:00",1,FALSE,2833,2,0.000705965407695023,3
"OnetGlowna","palikot","2015-04-05 18:00:00",1,FALSE,2833,2,0.000705965407695023,3
"OnetGlowna","palikot","2015-04-09 22:00:00",1,TRUE,1026,4,0.00389863547758285,2
"OnetGlowna","palikot","2015-04-10 10:00:00",1,TRUE,1192,5,0.00419463087248322,2
"OnetGlowna","palikot","2015-04-10 14:00:00",1,TRUE,1192,5,0.00419463087248322,2
"OnetGlowna","palikot","2015-04-10 18:00:00",1,TRUE,1192,5,0.00419463087248322,2
"OnetGlowna","palikot","2015-04-12 14:00:00",1,FALSE,1708,1,0.000585480093676815,2
"OnetGlowna","palikot","2015-04-15 18:00:00",1,FALSE,2032,1,0.000492125984251968,2
"OnetGlowna","palikot","2015-04-19 10:00:00",1,TRUE,4563,2,0.000438308130615823,2
"OnetGlowna","palikot","2015-04-19 18:00:00",1,FALSE,4307,2,0.000464360343626654,2
"OnetGlowna","palikot","2015-04-24 14:00:00",1,FALSE,4233,2,0.00047247814788566,2
"OnetGlowna","palikot","2015-04-24 18:00:00",1,FALSE,4355,2,0.000459242250287026,2
"OnetGlowna","palikot","2015-04-24 22:00:00",1,TRUE,2471,5,0.00202347227842979,2
"OnetGlowna","palikot","2015-04-27 10:11:00",1,FALSE,3262,1,0.000306560392397302,2
"OnetGlowna","palikot","2015-04-27 18:00:00",1,TRUE,813,5,0.00615006150061501,3
"OnetGlowna","palikot","2015-04-28 18:00:00",1,FALSE,5698,1,0.000175500175500175,2
"OnetGlowna","palikot","2015-04-29 22:30:00",1,FALSE,1824,1,0.000548245614035088,2
"OnetGlowna","palikot","2015-04-29 22:30:00",2,TRUE,1996,7,0.00350701402805611,2
"OnetGlowna","palikot","2015-04-30 12:14:00",1,TRUE,1996,7,0.00350701402805611,2
"OnetGlowna","palikot","2015-04-30 17:58:00",1,TRUE,1996,7,0.00350701402805611,2
"OnetGlowna","palikot","2015-04-30 17:58:00",2,FALSE,5279,2,0.000378859632506156,2
"OnetGlowna","palikot","2015-04-30 18:00:00",1,TRUE,1996,7,0.00350701402805611,2
"OnetGlowna","palikot","2015-04-30 18:00:00",2,FALSE,5279,2,0.000378859632506156,2
"OnetGlowna","palikot","2015-04-30 22:00:00",1,TRUE,1996,7,0.00350701402805611,2
"OnetGlowna","palikot","2015-05-01 14:00:00",1,FALSE,4324,1,0.000231267345050879,2
"OnetGlowna","palikot","2015-05-01 14:00:00",2,FALSE,1526,1,0.000655307994757536,2
"OnetGlowna","palikot","2015-05-01 18:00:00",1,FALSE,1666,2,0.00120048019207683,2
"OnetGlowna","palikot","2015-05-03 18:00:00",1,FALSE,4289,3,0.000699463744462579,2
"OnetGlowna","palikot","2015-05-03 22:00:00",1,FALSE,5376,1,0.000186011904761905,2
"OnetGlowna","palikot","2015-05-04 14:00:00",1,FALSE,1454,1,0.000687757909215956,2
"OnetGlowna","palikot","2015-05-04 23:06:00",1,FALSE,4103,1,0.000243724104313917,2
"OnetGlowna","palikot","2015-05-05 10:00:00",1,FALSE,4888,1,0.000204582651391162,2
"OnetGlowna","palikot","2015-05-05 10:00:00",2,FALSE,3553,1,0.000281452293836195,2
"OnetGlowna","palikot","2015-05-05 23:48:00",1,TRUE,365,1,0.00273972602739726,2
"OnetGlowna","palikot","2015-05-06 10:00:00",1,FALSE,17108,10,0.000584521861117606,2
"OnetGlowna","palikot","2015-05-06 14:00:00",1,FALSE,4923,2,0.000406256347755434,2
"OnetGlowna","palikot","2015-05-06 22:00:00",1,FALSE,4980,1,0.000200803212851406,2
"OnetGlowna","palikot","2015-05-07 14:00:00",1,FALSE,4751,6,0.00126289202273206,2
"OnetGlowna","palikot","2015-05-07 18:00:00",1,FALSE,1108,1,0.000902527075812274,2
"OnetGlowna","palikot","2015-05-07 22:00:00",1,FALSE,1486,1,0.000672947510094213,2
"OnetGlowna","palikot","2015-05-07 22:00:00",2,FALSE,1108,1,0.000902527075812274,2
"OnetGlowna","palikot","2015-05-07 22:00:00",3,FALSE,1904,1,0.000525210084033613,2
"OnetGlowna","palikot","2015-05-08 10:30:00",1,FALSE,4880,2,0.00040983606557377,2
"OnetGlowna","palikot","2015-05-08 10:30:00",2,FALSE,1108,1,0.000902527075812274,2
"OnetGlowna","palikot","2015-05-08 22:00:00",1,FALSE,1285,1,0.000778210116731518,2
"OnetGlowna","wilk","2015-03-23 10:00:00",1,FALSE,5785,1,0.00017286084701815,2
"OnetGlowna","wilk","2015-03-26 10:00:00",1,FALSE,2648,1,0.000377643504531722,2
"OnetGlowna","wilk","2015-03-26 22:00:00",1,FALSE,2675,1,0.000373831775700935,2
"OnetGlowna","wilk","2015-03-30 22:00:00",1,FALSE,2736,1,0.000365497076023392,2
"OnetGlowna","wilk","2015-04-04 10:00:00",1,FALSE,2307,1,0.000433463372345037,2
"OnetGlowna","wilk","2015-04-05 14:48:00",1,FALSE,2833,1,0.000352982703847511,3
"OnetGlowna","wilk","2015-04-05 18:00:00",1,FALSE,2833,1,0.000352982703847511,3
"OnetGlowna","wilk","2015-04-12 14:00:00",1,FALSE,1708,1,0.000585480093676815,2
"OnetGlowna","wilk","2015-04-15 18:00:00",1,FALSE,2032,1,0.000492125984251968,2
"OnetGlowna","wilk","2015-04-24 14:00:00",1,FALSE,4233,1,0.00023623907394283,2
"OnetGlowna","wilk","2015-04-24 18:00:00",1,FALSE,4355,1,0.000229621125143513,2
"OnetGlowna","wilk","2015-04-27 10:11:00",1,FALSE,3262,1,0.000306560392397302,2
"OnetGlowna","wilk","2015-05-01 14:00:00",1,FALSE,1526,1,0.000655307994757536,2
"OnetGlowna","wilk","2015-05-01 18:00:00",1,FALSE,1666,1,0.000600240096038415,2
"OnetGlowna","wilk","2015-05-04 14:00:00",1,FALSE,1454,1,0.000687757909215956,2
"OnetGlowna","wilk","2015-05-05 10:00:00",1,FALSE,4888,1,0.000204582651391162,2
"OnetGlowna","wilk","2015-05-05 10:00:00",2,FALSE,3553,1,0.000281452293836195,2
"OnetGlowna","wilk","2015-05-06 10:00:00",1,FALSE,17108,6,0.000350713116670563,2
"OnetGlowna","wilk","2015-05-06 14:00:00",1,FALSE,4923,1,0.000203128173877717,2
"OnetGlowna","wilk","2015-05-07 18:00:00",1,FALSE,1108,1,0.000902527075812274,2
"OnetGlowna","wilk","2015-05-07 22:00:00",1,FALSE,1108,1,0.000902527075812274,2
"OnetGlowna","wilk","2015-05-08 10:30:00",1,FALSE,4880,1,0.000204918032786885,2
"OnetGlowna","wilk","2015-05-08 10:30:00",2,FALSE,1108,1,0.000902527075812274,2
"OnetGlowna","wilk","2015-05-08 22:00:00",1,FALSE,1285,1,0.000778210116731518,2
"OnetGlowna","wilk","2015-05-08 22:00:00",2,FALSE,9253,1,0.000108073057386793,2
"OnetWybory","braun","2015-03-15 00:00:00",1,FALSE,5636,1,0.000177430801987225,2
"OnetWybory","braun","2015-03-15 00:00:00",2,FALSE,1777,1,0.00056274620146314,2
"OnetWybory","braun","2015-03-15 00:00:00",3,FALSE,5723,1,0.000174733531364669,2
"OnetWybory","braun","2015-03-15 00:00:00",4,FALSE,1940,1,0.000515463917525773,2
"OnetWybory","braun","2015-03-15 00:00:00",5,FALSE,3148,1,0.000317662007623888,2
"OnetWybory","braun","2015-03-24 00:00:00",1,FALSE,6467,1,0.000154631204577084,2
"OnetWybory","braun","2015-03-24 00:00:00",2,FALSE,2848,1,0.000351123595505618,2
"OnetWybory","braun","2015-03-31 00:00:00",1,FALSE,3998,3,0.000750375187593797,2
"OnetWybory","braun","2015-03-31 00:00:00",2,FALSE,6467,1,0.000154631204577084,2
"OnetWybory","braun","2015-04-05 00:00:00",1,FALSE,3994,1,0.000250375563345017,2
"OnetWybory","braun","2015-04-05 00:00:00",2,FALSE,3833,3,0.000782676754500391,2
"OnetWybory","braun","2015-04-05 00:00:00",3,FALSE,3998,3,0.000750375187593797,2
"OnetWybory","braun","2015-04-05 00:00:00",4,FALSE,6467,1,0.000154631204577084,2
"OnetWybory","braun","2015-04-15 00:00:00",1,FALSE,1708,1,0.000585480093676815,2
"OnetWybory","braun","2015-04-15 00:00:00",2,FALSE,3994,1,0.000250375563345017,2
"OnetWybory","braun","2015-04-15 00:00:00",3,FALSE,4220,3,0.000710900473933649,2
"OnetWybory","braun","2015-04-20 00:00:00",1,FALSE,3138,4,0.00127469725940089,2
"OnetWybory","braun","2015-04-20 00:00:00",2,FALSE,2805,1,0.00035650623885918,2
"OnetWybory","braun","2015-04-20 00:00:00",3,FALSE,1708,1,0.000585480093676815,2
"OnetWybory","braun","2015-04-27 00:00:00",1,FALSE,3138,4,0.00127469725940089,2
"OnetWybory","braun","2015-04-27 00:00:00",2,FALSE,2805,1,0.00035650623885918,2
"OnetWybory","braun","2015-04-27 00:00:00",3,FALSE,1708,1,0.000585480093676815,2
"OnetWybory","braun","2015-04-30 00:00:00",1,FALSE,4912,1,0.000203583061889251,2
"OnetWybory","braun","2015-04-30 00:00:00",2,FALSE,3138,4,0.00127469725940089,2
"OnetWybory","braun","2015-04-30 00:00:00",3,FALSE,2805,1,0.00035650623885918,2
"OnetWybory","braun","2015-05-05 00:00:00",1,FALSE,551,1,0.00181488203266788,2
"OnetWybory","braun","2015-05-05 00:00:00",2,FALSE,4265,1,0.000234466588511137,2
"OnetWybory","braun","2015-05-05 00:00:00",3,FALSE,2685,1,0.00037243947858473,2
"OnetWybory","braun","2015-05-05 00:00:00",4,FALSE,1666,1,0.000600240096038415,2
"OnetWybory","braun","2015-05-05 00:00:00",5,FALSE,4912,1,0.000203583061889251,2
"OnetWybory","duda","2015-03-15 00:00:00",1,TRUE,1770,8,0.00451977401129944,2
"OnetWybory","duda","2015-03-15 00:00:00",2,FALSE,5566,6,0.00107797340998922,2
"OnetWybory","duda","2015-03-15 00:00:00",3,TRUE,1265,3,0.00237154150197628,2
"OnetWybory","duda","2015-03-15 00:00:00",4,FALSE,2723,2,0.000734484024972457,2
"OnetWybory","duda","2015-03-15 00:00:00",5,FALSE,1147,2,0.001743679163034,2
